keyword_id,date,hour_of_day,impressions,clicks,orders,spend,won_impressions,cumulative_spend,daily_budget,burn_rate_per_hour,budget_remaining,hours_to_exhaustion,predicted_exhaustion_hour,ideal_spend,spend_simulated
KW_009,2024-01-03,20,1,0,0,0.0,0,425.87,6985.48,425.87,6559.61,15.4,24.0,472.98,425.87
KW_009,2024-01-04,11,1,0,0,0.0,0,241.16,6985.48,241.16,6744.32,24.0,24.0,327.44,241.16
KW_009,2024-01-05,2,1,0,0,0.0,0,88.86,6985.48,88.86,6896.62,24.0,24.0,109.15,88.86
KW_009,2024-01-05,14,2,0,0,0.0286,1,285.59,6985.48,142.79,6699.89,24.0,24.0,254.68,196.73
KW_009,2024-01-07,6,1,0,0,0.0,0,119.18,6985.48,119.18,6866.3,24.0,24.0,181.91,119.18
KW_009,2024-01-07,20,1,0,0,0.0,0,448.95,6985.48,224.48,6536.53,24.0,24.0,472.98,329.77
KW_009,2024-01-08,15,1,0,0,0.1128,1,173.02,6985.48,173.02,6812.46,24.0,24.0,254.68,173.02
KW_009,2024-01-09,9,1,0,0,0.0842,1,404.52,6985.48,404.52,6580.96,16.3,24.0,472.98,404.52
KW_009,2024-01-09,20,1,0,0,0.0,0,845.74,6985.48,422.87,6139.74,14.5,24.0,472.98,441.22
KW_009,2024-01-10,7,1,1,0,0.0741,1,256.51,6985.48,256.51,6728.97,24.0,24.0,291.06,256.51
KW_009,2024-01-10,12,1,0,0,0.1395,1,517.72,6985.48,258.86,6467.76,24.0,24.0,291.06,261.21
KW_009,2024-01-11,10,1,0,0,0.0,0,320.89,6985.48,320.89,6664.59,20.8,24.0,363.83,320.89
KW_009,2024-01-11,18,1,0,0,0.0842,1,652.24,6985.48,326.12,6333.24,19.4,24.0,436.59,331.35
KW_009,2024-01-11,19,1,0,0,0.0,0,1063.17,6985.48,354.39,5922.31,16.7,24.0,509.36,410.93
KW_009,2024-01-12,11,1,0,0,0.0,0,286.27,6985.48,286.27,6699.21,23.4,24.0,327.44,286.27
KW_009,2024-01-12,22,1,0,0,0.0861,1,526.83,6985.48,263.41,6458.65,24.0,24.0,291.06,240.56
KW_009,2024-01-13,5,1,0,0,0.0337,1,62.39,6985.48,62.39,6923.09,24.0,24.0,109.15,62.39
KW_009,2024-01-14,0,1,0,0,0.0539,1,281.6,6985.48,281.6,6703.88,23.8,23.8,363.83,281.6
KW_009,2024-01-15,10,1,0,0,0.0,0,213.63,6985.48,213.63,6771.85,24.0,24.0,363.83,213.63
KW_009,2024-01-15,14,1,0,0,0.0286,1,360.11,6985.48,180.06,6625.37,24.0,24.0,254.68,146.48
KW_009,2024-01-16,11,1,0,0,0.0539,1,256.64,6985.48,256.64,6728.84,24.0,24.0,327.44,256.64
KW_009,2024-01-16,12,1,0,0,0.0286,1,461.89,6985.48,230.94,6523.59,24.0,24.0,291.06,205.25
KW_009,2024-01-17,0,1,0,0,0.059,1,309.75,6985.48,309.75,6675.73,21.6,21.6,363.83,309.75
KW_009,2024-01-20,0,1,0,0,0.0594,1,367.89,6985.48,367.89,6617.59,18.0,18.0,363.83,367.89
KW_009,2024-01-20,6,1,0,0,0.0438,1,543.88,6985.48,271.94,6441.6,23.7,24.0,181.91,175.99
KW_009,2024-01-20,9,1,0,0,0.064,1,923.73,6985.48,307.91,6061.75,19.7,24.0,472.98,379.85
KW_009,2024-01-20,18,1,0,0,0.0792,1,1354.24,6985.48,328.78,5631.24,17.1,24.0,436.59,430.51
KW_009,2024-01-21,4,1,0,0,0.0,0,57.46,6985.48,57.46,6928.02,24.0,24.0,72.77,57.46
KW_009,2024-01-21,6,1,0,0,0.0,0,199.51,6985.48,99.76,6785.97,24.0,24.0,181.91,142.05
KW_009,2024-01-22,7,1,0,0,0.0,0,164.96,6985.48,164.96,6820.52,24.0,24.0,291.06,164.96
KW_009,2024-01-22,13,1,0,0,0.0387,1,335.25,6985.48,167.62,6650.23,24.0,24.0,254.68,170.29
KW_009,2024-01-24,0,1,0,0,0.0,0,260.23,6985.48,260.23,6725.25,24.0,24.0,363.83,260.23
KW_009,2024-01-24,10,1,0,0,0.0387,1,502.22,6985.48,251.11,6483.26,24.0,24.0,363.83,241.99
KW_009,2024-01-25,15,1,0,0,0.0438,1,230.38,6985.48,230.38,6755.1,24.0,24.0,254.68,230.38
KW_009,2024-01-25,18,2,0,0,0.095,1,603.97,6985.48,301.98,6381.51,21.1,24.0,436.59,373.59
KW_009,2024-01-26,12,1,0,0,0.0,0,239.66,6985.48,239.66,6745.82,24.0,24.0,291.06,239.66
KW_009,2024-01-27,3,1,0,0,0.0792,1,39.78,6985.48,39.78,6945.7,24.0,24.0,72.77,39.78
KW_009,2024-01-27,15,1,0,0,0.0,0,208.35,6985.48,104.18,6777.13,24.0,24.0,254.68,168.57
KW_009,2024-01-27,16,1,0,0,0.0488,1,370.07,6985.48,123.36,6615.41,24.0,24.0,291.06,161.72
KW_009,2024-01-27,19,1,0,0,0.0438,1,687.4,6985.48,215.87,6298.08,24.0,24.0,509.36,317.33
KW_009,2024-01-28,8,1,0,0,0.0387,1,257.71,6985.48,257.71,6727.77,24.0,24.0,436.59,257.71
KW_009,2024-01-28,11,1,0,0,0.0741,1,466.62,6985.48,233.31,6518.86,24.0,24.0,327.44,208.91
KW_009,2024-01-28,23,1,0,0,0.0,0,588.91,6985.48,196.3,6396.57,24.0,24.0,218.3,122.29
KW_009,2024-01-29,6,1,0,0,0.059,1,162.62,6985.48,162.62,6822.86,24.0,24.0,181.91,162.62
KW_009,2024-01-29,9,1,0,0,0.0,0,597.83,6985.48,298.91,6387.65,21.4,24.0,472.98,435.21
KW_009,2024-01-30,23,1,0,0,0.0,0,122.75,6985.48,122.75,6862.73,24.0,24.0,218.3,122.75
KW_009,2024-01-31,1,1,0,0,0.1217,1,142.31,6985.48,142.31,6843.17,24.0,24.0,181.91,142.31
KW_009,2024-01-31,9,1,0,0,0.0488,1,517.5,6985.48,258.75,6467.98,24.0,24.0,472.98,375.19
KW_009,2024-01-31,12,1,0,0,0.0,0,805.09,6985.48,268.36,6180.39,23.0,24.0,291.06,287.59
KW_009,2024-01-31,20,1,0,0,0.0594,1,1228.48,6985.48,362.06,5757.0,15.9,24.0,472.98,423.39
KW_009,2024-02-01,10,1,0,0,0.0387,1,305.2,6985.48,305.2,6680.28,21.9,24.0,363.83,305.2
KW_009,2024-02-03,7,1,0,0,0.0,0,161.34,6985.48,161.34,6824.14,24.0,24.0,291.06,161.34
KW_009,2024-02-03,17,1,0,0,0.0,0,400.25,6985.48,200.12,6585.23,24.0,24.0,363.83,238.91
KW_009,2024-02-03,19,1,0,0,0.0488,1,755.71,6985.48,251.9,6229.77,24.0,24.0,509.36,355.46
KW_009,2024-02-04,2,1,0,0,0.0,0,75.5,6985.48,75.5,6909.98,24.0,24.0,109.15,75.5
KW_009,2024-02-04,5,1,0,0,0.0,0,146.83,6985.48,73.41,6838.65,24.0,24.0,109.15,71.33
KW_009,2024-02-04,10,1,0,0,0.1395,1,346.74,6985.48,115.58,6638.74,24.0,24.0,363.83,199.91
KW_009,2024-02-04,23,1,0,0,0.0,0,468.22,6985.48,130.91,6517.26,24.0,24.0,218.3,121.48
KW_009,2024-02-05,9,1,0,0,0.0,0,386.66,6985.48,386.66,6598.82,17.1,24.0,472.98,386.66
KW_009,2024-02-05,21,1,0,0,0.0,0,705.57,6985.48,352.78,6279.91,17.8,24.0,363.83,318.91
KW_009,2024-02-07,11,1,0,0,0.0,0,213.2,6985.48,213.2,6772.28,24.0,24.0,327.44,213.2
KW_009,2024-02-07,19,1,0,0,0.0488,1,558.74,6985.48,279.37,6426.74,23.0,24.0,509.36,345.54
KW_009,2024-02-08,21,1,0,0,0.0387,1,256.34,6985.48,256.34,6729.14,24.0,24.0,363.83,256.34
KW_009,2024-02-09,12,1,0,0,0.0539,1,291.65,6985.48,291.65,6693.83,23.0,24.0,291.06,291.65
KW_009,2024-02-09,22,1,0,0,0.0,0,557.61,6985.48,278.8,6427.87,23.1,24.0,291.06,265.96
KW_009,2024-02-10,15,1,0,0,0.0,0,261.08,6985.48,261.08,6724.4,24.0,24.0,254.68,261.08
KW_009,2024-02-10,19,1,0,0,0.0539,1,765.51,6985.48,382.76,6219.97,16.3,24.0,509.36,504.43
KW_009,2024-02-11,17,1,0,0,0.0438,1,303.88,6985.48,303.88,6681.6,22.0,24.0,363.83,303.88
KW_009,2024-02-11,20,1,0,0,0.0,0,782.53,6985.48,391.26,6202.95,15.9,24.0,472.98,478.65
KW_009,2024-02-12,8,1,0,0,0.0741,1,351.64,6985.48,351.64,6633.84,18.9,24.0,436.59,351.64
KW_009,2024-02-13,14,1,0,0,0.064,1,194.12,6985.48,194.12,6791.36,24.0,24.0,254.68,194.12
KW_009,2024-02-13,21,1,0,0,0.0,0,447.63,6985.48,223.82,6537.85,24.0,24.0,363.83,253.51
KW_009,2024-02-16,7,1,0,0,0.0691,1,210.49,6985.48,210.49,6774.99,24.0,24.0,291.06,210.49
KW_009,2024-02-17,11,1,0,0,0.0,0,265.28,6985.48,265.28,6720.2,24.0,24.0,327.44,265.28
KW_009,2024-02-17,20,1,0,0,0.0,0,650.39,6985.48,325.2,6335.09,19.5,24.0,472.98,385.11
KW_009,2024-02-18,16,1,0,0,0.0,0,261.44,6985.48,261.44,6724.04,24.0,24.0,291.06,261.44
KW_009,2024-02-19,9,1,0,0,0.0539,1,303.53,6985.48,303.53,6681.95,22.0,24.0,472.98,303.53
KW_009,2024-02-20,16,1,0,0,0.0,0,282.72,6985.48,282.72,6702.76,23.7,24.0,291.06,282.72
KW_009,2024-02-21,16,1,0,0,0.0,0,198.54,6985.48,198.54,6786.94,24.0,24.0,291.06,198.54
KW_009,2024-02-21,19,1,0,0,0.0387,1,556.82,6985.48,278.41,6428.66,23.1,24.0,509.36,358.28
KW_009,2024-02-22,13,1,0,0,0.0691,1,224.72,6985.48,224.72,6760.76,24.0,24.0,254.68,224.72
KW_009,2024-02-22,18,1,0,0,0.0,0,610.07,6985.48,305.04,6375.41,20.9,24.0,436.59,385.35
KW_009,2024-02-22,22,1,0,0,0.064,1,805.57,6985.48,268.52,6179.91,23.0,24.0,291.06,195.5
KW_009,2024-02-23,19,1,0,0,0.0,0,337.34,6985.48,337.34,6648.14,19.7,24.0,509.36,337.34
KW_009,2024-02-24,0,1,0,0,0.0337,1,290.18,6985.48,290.18,6695.3,23.1,23.1,363.83,290.18
KW_009,2024-02-24,19,1,0,0,0.0337,1,696.55,6985.48,348.28,6288.93,18.1,24.0,509.36,406.37
KW_009,2024-02-26,19,1,0,0,0.0,0,280.46,6985.48,280.46,6705.02,23.9,24.0,509.36,280.46
KW_009,2024-02-26,20,1,0,0,0.0,0,586.77,6985.48,293.38,6398.71,21.8,24.0,472.98,306.31
KW_009,2024-02-27,0,1,0,0,0.0,0,267.21,6985.48,267.21,6718.27,24.0,24.0,363.83,267.21
KW_009,2024-02-28,15,1,0,0,0.0741,1,183.46,6985.48,183.46,6802.02,24.0,24.0,254.68,183.46
KW_009,2024-02-29,6,1,0,0,0.064,1,147.74,6985.48,147.74,6837.74,24.0,24.0,181.91,147.74
KW_009,2024-02-29,19,1,0,0,0.0,0,510.94,6985.48,255.47,6474.54,24.0,24.0,509.36,363.2
KW_009,2024-03-01,17,1,0,0,0.1128,1,300.35,6985.48,300.35,6685.13,22.3,24.0,363.83,300.35
KW_009,2024-03-03,8,1,0,0,0.0792,1,385.48,6985.48,385.48,6600.0,17.1,24.0,436.59,385.48
KW_009,2024-03-04,17,1,0,0,0.0,0,361.42,6985.48,361.42,6624.06,18.3,24.0,363.83,361.42
KW_009,2024-03-05,8,1,0,0,0.0286,1,315.35,6985.48,315.35,6670.13,21.2,24.0,436.59,315.35
KW_009,2024-03-05,21,1,1,0,0.064,1,545.88,6985.48,272.94,6439.6,23.6,24.0,363.83,230.53
KW_009,2024-03-05,22,1,0,0,0.0,0,754.04,6985.48,251.35,6231.44,24.0,24.0,291.06,208.16
KW_009,2024-03-07,12,1,0,0,0.0,0,201.85,6985.48,201.85,6783.63,24.0,24.0,291.06,201.85
KW_009,2024-03-08,13,1,0,0,0.0,0,259.83,6985.48,259.83,6725.65,24.0,24.0,254.68,259.83
KW_009,2024-03-09,11,1,0,0,0.0,0,231.49,6985.48,231.49,6753.99,24.0,24.0,327.44,231.49
KW_009,2024-03-09,17,1,0,0,0.0,0,464.32,6985.48,232.16,6521.16,24.0,24.0,363.83,232.83
KW_009,2024-03-09,21,1,0,0,0.0,0,712.96,6985.48,237.65,6272.52,24.0,24.0,363.83,248.64
KW_009,2024-03-10,16,1,0,0,0.0,0,237.25,6985.48,237.25,6748.23,24.0,24.0,291.06,237.25
KW_009,2024-03-11,11,1,0,0,0.0,0,225.91,6985.48,225.91,6759.57,24.0,24.0,327.44,225.91
KW_009,2024-03-11,19,1,0,0,0.0539,1,520.77,6985.48,260.38,6464.71,24.0,24.0,509.36,294.86
KW_009,2024-03-12,21,1,0,0,0.0,0,339.53,6985.48,339.53,6645.95,19.6,24.0,363.83,339.53
KW_009,2024-03-13,7,1,0,0,0.0,0,171.26,6985.48,171.26,6814.22,24.0,24.0,291.06,171.26
KW_009,2024-03-13,11,1,0,0,0.0,0,383.7,6985.48,191.85,6601.78,24.0,24.0,327.44,212.44
KW_009,2024-03-14,7,1,0,0,0.0792,1,278.34,6985.48,278.34,6707.14,24.0,24.0,291.06,278.34
KW_009,2024-03-14,14,1,0,0,0.0,0,525.58,6985.48,262.79,6459.9,24.0,24.0,254.68,247.24
KW_009,2024-03-14,17,1,0,0,0.0,0,834.28,6985.48,278.09,6151.2,22.1,24.0,363.83,308.7
KW_009,2024-03-14,19,1,0,0,0.0337,1,1273.08,6985.48,331.58,5712.4,17.2,24.0,509.36,438.8
KW_009,2024-03-14,21,1,0,0,0.0842,1,1567.55,6985.48,347.32,5417.93,15.6,24.0,363.83,294.47
KW_009,2024-03-15,11,1,0,0,0.0,0,268.93,6985.48,268.93,6716.55,24.0,24.0,327.44,268.93
KW_009,2024-03-15,19,1,1,0,0.0691,1,613.44,6985.48,306.72,6372.04,20.8,24.0,509.36,344.51
KW_009,2024-03-17,9,1,0,0,0.0,0,461.3,6985.48,461.3,6524.18,14.1,23.1,472.98,461.3
KW_009,2024-03-17,19,1,0,0,0.0,0,997.46,6985.48,498.73,5988.02,12.0,24.0,509.36,536.16
KW_009,2024-03-20,11,1,0,0,0.059,1,228.95,6985.48,228.95,6756.53,24.0,24.0,327.44,228.95
KW_009,2024-03-20,16,1,0,0,0.0438,1,408.32,6985.48,204.16,6577.16,24.0,24.0,291.06,179.37
KW_009,2024-03-21,20,1,0,0,0.0741,1,370.89,6985.48,370.89,6614.59,17.8,24.0,472.98,370.89
KW_009,2024-03-22,21,1,0,0,0.0,0,298.36,6985.48,298.36,6687.12,22.4,24.0,363.83,298.36
KW_009,2024-03-23,10,1,0,0,0.0286,1,299.5,6985.48,299.5,6685.98,22.3,24.0,363.83,299.5
KW_009,2024-03-24,10,1,0,0,0.0842,1,327.21,6985.48,327.21,6658.27,20.3,24.0,363.83,327.21
KW_009,2024-03-24,16,1,0,0,0.0438,1,547.68,6985.48,273.84,6437.8,23.5,24.0,291.06,220.47
KW_009,2024-03-24,18,1,0,0,0.0438,1,897.36,6985.48,299.12,6088.12,20.4,24.0,436.59,349.68
KW_009,2024-03-25,1,1,0,0,0.0792,1,169.04,6985.48,169.04,6816.44,24.0,24.0,181.91,169.04
KW_009,2024-03-27,2,1,0,0,0.0691,1,92.23,6985.48,92.23,6893.25,24.0,24.0,109.15,92.23
KW_009,2024-03-27,13,1,0,0,0.0,0,270.66,6985.48,135.33,6714.82,24.0,24.0,254.68,178.43
KW_009,2024-03-28,18,1,0,0,0.0,0,363.28,6985.48,363.28,6622.2,18.2,24.0,436.59,363.28
KW_009,2024-03-28,20,1,0,0,0.0,0,715.19,6985.48,357.6,6270.29,17.5,24.0,472.98,351.91
KW_009,2024-03-30,4,1,0,0,0.0792,1,51.55,6985.48,51.55,6933.93,24.0,24.0,72.77,51.55
KW_009,2024-03-30,5,1,0,0,0.0,0,150.19,6985.48,75.1,6835.29,24.0,24.0,109.15,98.64
KW_009,2024-03-30,8,1,0,0,0.0741,1,535.21,6985.48,178.4,6450.27,24.0,24.0,436.59,385.02
KW_009,2024-03-30,9,1,0,0,0.0286,1,945.41,6985.48,297.95,6040.07,20.3,24.0,472.98,410.2
KW_010,2024-01-01,6,1,0,0,0.0,0,134.87,6543.37,134.87,6408.5,24.0,24.0,170.4,134.87
KW_010,2024-01-02,9,1,0,0,0.1223,1,301.01,6543.37,301.01,6242.36,20.7,24.0,443.04,301.01
KW_010,2024-01-03,14,1,0,0,0.0,0,163.5,6543.37,163.5,6379.87,24.0,24.0,238.56,163.5
KW_010,2024-01-03,16,1,0,0,0.0765,1,344.89,6543.37,172.44,6198.48,24.0,24.0,272.64,181.39
KW_010,2024-01-03,18,1,0,0,0.0,0,634.46,6543.37,211.49,5908.91,24.0,24.0,408.96,289.57
KW_010,2024-01-03,20,1,0,0,0.0765,1,905.92,6543.37,247.47,5637.45,22.8,24.0,443.04,271.46
KW_010,2024-01-04,1,1,0,0,0.0879,1,171.16,6543.37,171.16,6372.21,24.0,24.0,170.4,171.16
KW_010,2024-01-04,4,1,0,0,0.0,0,236.3,6543.37,118.15,6307.07,24.0,24.0,68.16,65.14
KW_010,2024-01-04,16,1,0,0,0.0,0,466.67,6543.37,155.56,6076.7,24.0,24.0,272.64,230.37
KW_010,2024-01-04,17,1,0,0,0.0,0,754.79,6543.37,194.54,5788.58,24.0,24.0,340.8,288.12
KW_010,2024-01-05,1,1,0,0,0.0,0,140.62,6543.37,140.62,6402.75,24.0,24.0,170.4,140.62
KW_010,2024-01-05,8,1,0,0,0.1223,1,463.88,6543.37,231.94,6079.49,24.0,24.0,408.96,323.26
KW_010,2024-01-05,16,1,0,0,0.0,0,718.96,6543.37,239.65,5824.41,24.0,24.0,272.64,255.08
KW_010,2024-01-05,19,1,0,0,0.0,0,1198.31,6543.37,352.56,5345.06,15.2,24.0,477.12,479.35
KW_010,2024-01-05,21,1,0,0,0.1682,1,1464.01,6543.37,333.38,5079.36,15.2,24.0,340.8,265.7
KW_010,2024-01-05,23,1,0,0,0.065,1,1625.19,6543.37,302.08,4918.18,16.3,24.0,204.48,161.18
KW_010,2024-01-06,0,1,0,0,0.1567,1,264.48,6543.37,264.48,6278.89,23.7,23.7,340.8,264.48
KW_010,2024-01-07,5,1,0,0,0.1338,1,91.54,6543.37,91.54,6451.83,24.0,24.0,102.24,91.54
KW_010,2024-01-07,11,1,0,0,0.0,0,329.12,6543.37,164.56,6214.25,24.0,24.0,306.72,237.58
KW_010,2024-01-07,14,1,0,0,0.0,0,515.24,6543.37,171.75,6028.13,24.0,24.0,238.56,186.12
KW_010,2024-01-08,14,1,0,0,0.0,0,171.1,6543.37,171.1,6372.27,24.0,24.0,238.56,171.1
KW_010,2024-01-08,18,1,0,0,0.0,0,436.87,6543.37,218.44,6106.5,24.0,24.0,408.96,265.77
KW_010,2024-01-09,8,1,0,0,0.0,0,233.63,6543.37,233.63,6309.74,24.0,24.0,408.96,233.63
KW_010,2024-01-09,9,1,0,0,0.0,0,549.44,6543.37,274.72,5993.93,21.8,24.0,443.04,315.81
KW_010,2024-01-09,10,1,0,0,0.0765,1,784.91,6543.37,261.64,5758.46,22.0,24.0,340.8,235.47
KW_010,2024-01-09,14,1,0,0,0.0,0,947.6,6543.37,237.99,5595.77,23.5,24.0,238.56,162.69
KW_010,2024-01-10,7,1,0,0,0.0,0,222.9,6543.37,222.9,6320.47,24.0,24.0,272.64,222.9
KW_010,2024-01-11,6,1,0,0,0.1567,1,129.8,6543.37,129.8,6413.57,24.0,24.0,170.4,129.8
KW_010,2024-01-11,10,1,0,0,0.0994,1,354.67,6543.37,177.34,6188.7,24.0,24.0,340.8,224.87
KW_010,2024-01-11,21,1,0,0,0.0994,1,590.38,6543.37,196.79,5952.99,24.0,24.0,340.8,235.71
KW_010,2024-01-12,3,1,0,0,0.0765,1,48.67,6543.37,48.67,6494.7,24.0,24.0,68.16,48.67
KW_010,2024-01-12,10,1,0,0,0.1109,1,292.33,6543.37,146.16,6251.04,24.0,24.0,340.8,243.66
KW_010,2024-01-12,21,1,0,0,0.0,0,580.92,6543.37,193.64,5962.45,24.0,24.0,340.8,288.59
KW_010,2024-01-12,23,1,0,0,0.0,0,763.07,6543.37,238.13,5780.3,24.0,24.0,204.48,182.15
KW_010,2024-01-13,20,1,0,0,0.0994,1,316.45,6543.37,316.45,6226.92,19.7,24.0,443.04,316.45
KW_010,2024-01-14,1,1,0,0,0.0,0,166.53,6543.37,166.53,6376.84,24.0,24.0,170.4,166.53
KW_010,2024-01-14,3,1,0,0,0.1567,1,224.59,6543.37,112.3,6318.78,24.0,24.0,68.16,58.06
KW_010,2024-01-14,10,1,0,0,0.0879,1,507.36,6543.37,169.12,6036.01,24.0,24.0,340.8,282.77
KW_010,2024-01-14,16,1,0,0,0.1567,1,788.0,6543.37,207.16,5755.37,24.0,24.0,272.64,280.64
KW_010,2024-01-14,21,1,0,0,0.0,0,1116.28,6543.37,297.23,5427.09,18.3,24.0,340.8,328.28
KW_010,2024-01-15,2,1,0,0,0.1223,1,100.06,6543.37,100.06,6443.31,24.0,24.0,102.24,100.06
KW_010,2024-01-15,18,1,0,0,0.0,0,519.24,6543.37,259.62,6024.13,23.2,24.0,408.96,419.18
KW_010,2024-01-15,21,1,0,0,0.1338,1,861.0,6543.37,287.0,5682.37,19.8,24.0,340.8,341.76
KW_010,2024-01-15,22,1,0,0,0.1005,1,1144.55,6543.37,348.16,5398.82,15.5,24.0,272.64,283.55
KW_010,2024-01-16,9,1,0,0,0.1005,1,324.28,6543.37,324.28,6219.09,19.2,24.0,443.04,324.28
KW_010,2024-01-16,17,1,0,0,0.0,0,633.41,6543.37,316.7,5909.96,18.7,24.0,340.8,309.13
KW_010,2024-01-16,19,1,0,0,0.0,0,1078.67,6543.37,359.56,5464.7,15.2,24.0,477.12,445.26
KW_010,2024-01-17,0,2,0,0,0.0,0,251.2,6543.37,251.2,6292.17,24.0,24.0,340.8,251.2
KW_010,2024-01-18,8,1,0,0,0.1338,1,301.89,6543.37,301.89,6241.48,20.7,24.0,408.96,301.89
KW_010,2024-01-18,18,2,0,0,0.0994,1,575.42,6543.37,287.71,5967.95,20.7,24.0,408.96,273.53
KW_010,2024-01-18,19,1,0,0,0.0,0,959.81,6543.37,319.94,5583.56,17.5,24.0,477.12,384.39
KW_010,2024-01-19,0,1,0,0,0.1567,1,259.34,6543.37,259.34,6284.03,24.0,24.0,340.8,259.34
KW_010,2024-01-19,9,2,0,0,0.0994,1,660.74,6543.37,330.37,5882.63,17.8,24.0,443.04,401.4
KW_010,2024-01-19,12,1,0,0,0.0449,1,877.84,6543.37,292.61,5665.53,19.4,24.0,272.64,217.1
KW_010,2024-01-19,17,1,0,0,0.0,0,1198.59,6543.37,313.08,5344.78,17.1,24.0,340.8,320.75
KW_010,2024-01-19,20,3,0,0,0.1567,1,1552.49,6543.37,297.25,4990.88,16.8,24.0,443.04,353.9
KW_010,2024-01-20,10,1,0,0,0.1911,1,263.44,6543.37,263.44,6279.93,23.8,24.0,340.8,263.44
KW_010,2024-01-20,11,1,0,0,0.0,0,520.54,6543.37,260.27,6022.83,23.1,24.0,306.72,257.1
KW_010,2024-01-20,12,1,0,0,0.0,0,777.95,6543.37,259.32,5765.42,22.2,24.0,272.64,257.41
KW_010,2024-01-21,6,1,0,0,0.1338,1,102.26,6543.37,102.26,6441.11,24.0,24.0,170.4,102.26
KW_010,2024-01-21,9,1,0,0,0.0765,1,362.24,6543.37,181.12,6181.13,24.0,24.0,443.04,259.98
KW_010,2024-01-21,12,1,0,0,0.0,0,555.26,6543.37,185.09,5988.11,24.0,24.0,272.64,193.02
KW_010,2024-01-22,1,1,0,0,0.1338,1,156.6,6543.37,156.6,6386.77,24.0,24.0,170.4,156.6
KW_010,2024-01-22,7,1,0,0,0.0,0,438.06,6543.37,219.03,6105.31,24.0,24.0,272.64,281.46
KW_010,2024-01-22,8,1,0,0,0.0,0,773.99,6543.37,258.0,5769.38,22.4,24.0,408.96,335.93
KW_010,2024-01-23,18,1,0,0,0.0,0,379.01,6543.37,379.01,6164.36,16.3,24.0,408.96,379.01
KW_010,2024-01-24,0,1,0,0,0.065,1,292.31,6543.37,292.31,6251.06,21.4,21.4,340.8,292.31
KW_010,2024-01-24,9,1,0,0,0.1682,1,662.88,6543.37,331.44,5880.49,17.7,24.0,443.04,370.57
KW_010,2024-01-25,9,1,0,0,0.0,0,399.18,6543.37,399.18,6144.19,15.4,24.0,443.04,399.18
KW_010,2024-01-26,12,1,0,0,0.0,0,228.36,6543.37,228.36,6315.01,24.0,24.0,272.64,228.36
KW_010,2024-01-26,14,1,0,0,0.1109,1,437.57,6543.37,218.79,6105.8,24.0,24.0,238.56,209.21
KW_010,2024-01-27,8,1,0,0,0.0,0,287.79,6543.37,287.79,6255.58,21.7,24.0,408.96,287.79
KW_010,2024-01-27,13,1,1,0,0.0,0,463.07,6543.37,231.54,6080.3,24.0,24.0,238.56,175.28
KW_010,2024-01-27,19,1,0,0,0.0879,1,809.09,6543.37,269.7,5734.28,21.3,24.0,477.12,346.02
KW_010,2024-01-27,21,1,0,0,0.0,0,1100.4,6543.37,270.87,5442.97,20.1,24.0,340.8,291.31
KW_010,2024-01-27,22,1,0,0,0.0,0,1291.21,6543.37,276.05,5252.16,19.0,24.0,272.64,190.81
KW_010,2024-01-28,0,1,0,0,0.0,0,296.3,6543.37,296.3,6247.07,21.1,21.1,340.8,296.3
KW_010,2024-01-28,4,1,0,0,0.0,0,356.69,6543.37,178.34,6186.68,24.0,24.0,68.16,60.39
KW_010,2024-01-28,15,1,0,0,0.1567,1,581.99,6543.37,194.0,5961.38,24.0,24.0,238.56,225.3
KW_010,2024-01-28,16,1,0,0,0.0,0,815.81,6543.37,173.17,5727.56,24.0,24.0,272.64,233.82
KW_010,2024-01-28,19,2,0,0,0.0,0,1312.91,6543.37,318.74,5230.46,16.4,24.0,477.12,497.1
KW_010,2024-01-28,21,1,0,0,0.0994,1,1606.45,6543.37,341.49,4936.92,14.5,24.0,340.8,293.54
KW_010,2024-01-29,1,1,0,0,0.0,0,172.17,6543.37,172.17,6371.2,24.0,24.0,170.4,172.17
KW_010,2024-01-29,11,1,0,0,0.1797,1,416.22,6543.37,208.11,6127.15,24.0,24.0,306.72,244.05
KW_010,2024-01-29,13,1,0,0,0.0,0,641.79,6543.37,213.93,5901.58,24.0,24.0,238.56,225.57
KW_010,2024-01-29,18,1,0,0,0.0,0,1056.23,6543.37,294.69,5487.14,18.6,24.0,408.96,414.44
KW_010,2024-01-29,19,1,0,0,0.0,0,1444.31,6543.37,342.7,5099.06,14.9,24.0,477.12,388.08
KW_010,2024-01-30,2,1,0,0,0.0879,1,71.81,6543.37,71.81,6471.56,24.0,24.0,102.24,71.81
KW_010,2024-01-30,18,1,0,0,0.0765,1,320.1,6543.37,160.05,6223.27,24.0,24.0,408.96,248.29
KW_010,2024-01-30,21,1,0,0,0.0,0,558.04,6543.37,186.01,5985.33,24.0,24.0,340.8,237.94
KW_010,2024-01-31,9,1,0,0,0.0,0,284.23,6543.37,284.23,6259.14,22.0,24.0,443.04,284.23
KW_010,2024-01-31,10,2,0,0,0.1911,1,479.5,6543.37,239.75,6063.87,24.0,24.0,340.8,195.27
KW_010,2024-01-31,19,1,0,0,0.1911,1,742.99,6543.37,247.66,5800.38,23.4,24.0,477.12,263.49
KW_010,2024-02-01,0,1,0,0,0.1109,1,234.7,6543.37,234.7,6308.67,24.0,24.0,340.8,234.7
